name,age,gender,Name Rank,Extraversion,Agreeableness,Conscientiousness,Emotional Stability,Openness to Experience,Run Number,Time Step,Response,slight_cough,cough_and_fever,Daily New Cases Day 4
Rosa,59,0,0.976,0,0,1,0,0,1,17,0,0,0,0.003
Terence,62,1,0.12,1,0,1,0,0,1,17,1,0,0,0.003
Greg,42,1,0.907,0,1,0,0,0,1,17,0,0,0,0.003
Mj,23,1,0.297,0,0,0,0,1,1,17,0,0,0,0.003
Myra,20,0,0.272,0,0,0,0,0,1,17,0,0,0,0.003
Nery,47,0,0.269,1,1,1,1,1,1,17,0,0,0,0.003
Tomas,62,1,0.713,1,0,0,0,1,1,17,1,0,0,0.003
Isabelle,65,0,0.283,1,0,1,0,0,1,17,1,0,0,0.003
Rosalba,47,0,0.405,1,0,1,0,1,1,17,0,0,0,0.003
Lynn,34,0,0.846,0,0,0,1,1,1,17,1,0,0,0.003
Matthew,22,1,0.96,1,0,0,1,1,1,17,0,0,0,0.003
Zak,38,1,0.125,0,1,1,1,0,1,17,0,0,0,0.003
Louis,57,1,0.747,1,1,0,0,1,1,17,1,1,0,0.003
Rey,51,1,0.635,1,1,0,0,0,1,17,0,0,0,0.003
Kirsten,32,0,0.466,1,1,1,0,0,1,17,0,0,0,0.003
Mel,58,0,0.549,0,1,1,0,1,1,17,0,0,0,0.003
Cora,23,0,0.031,0,0,1,0,0,1,17,0,0,0,0.003
Millie,45,0,0.264,0,1,0,1,1,1,17,0,0,0,0.003
Emilia,26,0,0.371,0,1,1,1,1,1,17,0,0,0,0.003
Vladimir,44,1,0.51,0,1,1,1,1,1,17,0,0,0,0.003
Lawrence,36,1,0.688,1,0,0,1,1,1,17,0,0,0,0.003
Jorge,63,1,0.984,0,1,1,0,1,1,17,0,0,0,0.003
Juanita,62,0,0.743,0,0,0,1,1,1,17,0,0,0,0.003
Ismael,19,1,0.775,0,1,0,0,0,1,17,0,0,0,0.003
Bernard,51,1,0.568,1,1,0,1,1,1,17,0,0,0,0.003
Valeria,42,0,0.681,1,0,1,0,0,1,17,1,0,0,0.003
Leanne,40,0,0.156,1,0,1,0,0,1,17,1,0,0,0.003
Steph,53,0,0.427,1,1,1,1,1,1,17,0,0,0,0.003
Kara,40,0,0.654,0,0,1,1,0,1,17,1,0,0,0.003
Rosita,29,0,0.326,0,0,1,0,0,1,17,1,0,0,0.003
Edwin,51,1,0.86,0,1,0,0,1,1,17,0,0,0,0.003
Mario,27,1,0.959,1,0,0,1,1,1,17,0,0,0,0.003
Nikki,19,0,0.821,1,1,0,0,1,1,17,0,0,0,0.003
Clinton,31,1,0.279,0,0,1,0,1,1,17,0,0,0,0.003
Yanet,49,0,0.298,0,1,1,1,1,1,17,0,0,0,0.003
Randy,43,1,0.868,0,0,0,1,0,1,17,0,0,0,0.003
Gigi,35,1,0.491,0,1,0,0,1,1,17,0,0,0,0.003
Dolly,19,0,0.021,1,0,1,0,1,1,17,0,0,0,0.003
Marquis,52,1,0.08,0,1,1,1,1,1,17,0,0,0,0.003
Herbert,19,1,0.329,0,0,1,1,0,1,17,0,0,0,0.003
Tania,56,0,0.713,1,0,0,1,1,1,17,1,0,1,0.003
Kelley,36,0,0.406,1,1,0,0,0,1,17,0,0,0,0.003
Andrew,56,1,0.978,0,1,1,1,1,1,17,0,0,0,0.003
Bruce,48,1,0.803,0,0,0,0,1,1,17,1,0,0,0.003
Bret,19,1,0.189,0,0,0,1,0,1,17,0,0,0,0.003
Rebeca,23,0,0.515,1,0,0,1,1,1,17,0,0,0,0.003
Butch,20,1,0.041,1,1,0,1,0,1,17,0,0,0,0.003
Marshall,64,1,0.434,0,0,0,1,1,1,17,0,0,0,0.003
Elvira,55,0,0.577,1,1,1,0,1,1,17,0,0,0,0.003
Héctor,20,1,0.248,0,0,0,0,1,1,17,0,0,0,0.003
Selina,59,0,0.048,1,0,1,1,1,1,17,0,0,0,0.003
Maira,38,0,0.129,0,0,1,1,1,1,17,0,0,0,0.003
Sidney,39,1,0.372,1,0,1,0,1,1,17,0,0,0,0.003
Carolina,50,0,0.875,0,0,0,0,1,1,17,0,0,0,0.003
Elliott,19,1,0.209,1,1,1,1,1,1,17,0,0,0,0.003
Aidan,58,1,0.432,0,1,0,1,1,1,17,0,0,0,0.003
Violet,57,0,0.102,1,0,0,1,0,1,17,0,0,0,0.003
Shannon,24,0,0.914,0,0,0,0,0,1,17,0,0,0,0.003
Raj,48,1,0.581,1,1,1,1,0,1,17,0,0,0,0.003
Eunice,64,0,0.4,0,1,0,0,1,1,17,0,0,0,0.003
Kristi,57,0,0.599,0,1,1,1,0,1,17,1,0,0,0.003
Gonzalo,41,1,0.63,0,0,0,0,1,1,17,0,0,0,0.003
Vic,42,1,0.407,1,1,0,0,1,1,17,0,0,0,0.003
Sasha,61,0,0.587,1,0,1,0,0,1,17,0,0,0,0.003
Jt,59,1,0.177,0,0,0,0,0,1,17,1,0,0,0.003
Frank,30,1,0.939,0,1,0,1,0,1,17,0,0,0,0.003
Martina,26,0,0.479,0,0,1,1,0,1,17,0,0,0,0.003
Harvey,39,1,0.269,0,0,1,1,1,1,17,0,0,0,0.003
Maricela,43,0,0.696,0,1,1,1,0,1,17,0,0,0,0.003
Clark,36,1,0.203,1,1,1,0,0,1,17,0,0,0,0.003
Colton,21,1,0.47,0,0,1,1,0,1,17,0,0,0,0.003
Katy,42,0,0.645,1,1,1,0,1,1,17,1,0,1,0.003
Arielle,36,0,0.083,0,1,1,0,1,1,17,0,0,0,0.003
Evelin,23,0,0.177,1,1,0,1,1,1,17,0,0,0,0.003
Nathalie,29,0,0.367,1,0,1,1,1,1,17,0,0,0,0.003
Bernie,37,0,0.172,0,0,1,0,1,1,17,0,0,0,0.003
Abigail,29,0,0.729,1,1,1,1,0,1,17,0,0,0,0.003
Bella,47,0,0.695,1,1,0,0,0,1,17,0,0,0,0.003
Moses,21,1,0.423,0,1,1,1,1,1,17,0,0,0,0.003
Claudette,48,0,0.087,1,1,0,0,1,1,17,0,0,0,0.003
Marisa,32,0,0.602,1,1,0,1,1,1,17,0,0,0,0.003
Sherrie,57,0,0.032,1,1,0,0,1,1,17,1,0,0,0.003
Angelo,31,1,0.606,1,0,1,0,0,1,17,1,0,0,0.003
Trinity,30,0,0.097,1,1,0,1,1,1,17,0,0,0,0.003
Mya,29,0,0.171,0,1,0,1,0,1,17,1,1,0,0.003
Andre,34,1,0.791,0,0,0,1,0,1,17,0,0,0,0.003
June,48,0,0.546,1,0,0,1,0,1,17,0,0,0,0.003
Maryam,43,0,0.316,0,0,1,1,0,1,17,1,0,0,0.003
Franky,43,1,0.087,0,0,0,1,0,1,17,0,0,0,0.003
Lore,27,0,0.011,0,0,1,0,0,1,17,1,0,0,0.003
Kiran,62,1,0.41,1,1,0,1,1,1,17,0,0,0,0.003
Jonny,57,1,0.486,0,1,0,0,0,1,17,1,0,0,0.003
Lesly,32,0,0.35,0,0,1,1,1,1,17,1,0,1,0.003
Justine,63,0,0.36,0,0,1,1,1,1,17,1,0,0,0.003
Shelia,44,0,0.05,0,0,1,0,1,1,17,0,0,0,0.003
Sanjay,28,1,0.35,1,1,0,0,0,1,17,0,0,0,0.003
Martha,23,0,0.972,1,1,1,1,1,1,17,0,0,0,0.003
Lexi,30,0,0.566,0,1,0,0,0,1,17,0,0,0,0.003
Jordan,53,1,0.914,0,0,0,0,0,1,17,1,0,0,0.003
Emiliano,43,1,0.318,0,1,0,0,0,1,17,1,0,0,0.003
Mo,55,1,0.529,0,1,0,0,0,1,17,0,0,0,0.003
Ram,25,1,0.358,0,1,1,1,1,1,17,0,0,0,0.003
Tonya,35,0,0.675,1,0,0,0,0,1,17,0,0,0,0.003
Kiara,57,0,0.416,1,0,0,0,0,1,17,0,0,0,0.003
Suresh,44,1,0.258,0,0,1,0,1,1,17,0,0,0,0.003
Everardo,21,1,0.233,1,0,0,0,0,1,17,0,0,0,0.003
Caitlin,31,0,0.68,0,0,1,0,1,1,17,0,0,0,0.003
Marcela,29,0,0.633,0,0,1,1,1,1,17,0,0,0,0.003
Tess,24,0,0.148,1,0,1,0,1,1,17,0,0,0,0.003
Alissa,20,0,0.244,1,0,1,0,0,1,17,0,0,0,0.003
Artemio,28,1,0.115,1,1,0,1,1,1,17,0,0,0,0.003
Jamie,26,1,0.888,0,0,0,1,0,1,17,0,0,0,0.003
Tyson,22,1,0.308,1,1,0,1,0,1,17,1,1,0,0.003
Marcus,25,1,0.815,1,0,0,1,0,1,17,0,0,0,0.003
Wilson,45,1,0.691,0,0,1,1,0,1,17,0,0,0,0.003
Mikayla,64,0,0.157,0,1,1,0,0,1,17,0,0,0,0.003
Al,25,1,0.752,0,1,1,0,1,1,17,0,0,0,0.003
Reyes,41,1,0.453,0,0,0,1,1,1,17,0,0,0,0.003
Lionel,33,1,0.256,0,1,0,1,0,1,17,0,0,0,0.003
Lourdes,51,0,0.805,1,0,1,1,1,1,17,0,0,0,0.003
Paty,36,0,0.502,1,1,0,0,1,1,17,0,0,0,0.003
Bonnie,29,0,0.782,1,1,1,0,1,1,17,0,0,0,0.003
Ash,60,1,0.409,1,1,0,1,1,1,17,0,0,0,0.003
Isabel,26,0,0.92,1,1,1,0,1,1,17,0,0,0,0.003
Jade,55,0,0.616,0,0,0,1,1,1,17,1,0,0,0.003
Marsha,28,0,0.537,0,1,1,0,1,1,17,0,0,0,0.003
Everett,58,1,0.037,0,1,0,1,1,1,17,0,0,0,0.003
Mirna,57,0,0.57,0,0,1,0,0,1,17,0,0,0,0.003
Abbey,28,0,0.101,0,1,0,0,0,1,17,0,0,0,0.003
Charmaine,52,0,0.103,0,0,0,0,1,1,17,1,0,0,0.003
Brayan,55,1,0.56,0,0,1,0,0,1,17,1,0,0,0.003
Baltazar,22,1,0.061,1,1,0,1,0,1,17,0,0,0,0.003
Rigo,46,1,0.59,0,1,0,0,0,1,17,0,0,0,0.003
Sadie,33,0,0.197,0,1,0,0,0,1,17,0,0,0,0.003
Lane,41,1,0.234,1,1,0,1,1,1,17,0,0,0,0.003
Patrice,53,1,0.401,1,0,0,0,0,1,17,1,0,0,0.003
Asha,65,0,0.184,1,0,1,1,0,1,17,0,0,0,0.003
Jb,37,1,0.022,0,1,0,0,0,1,17,0,0,0,0.003
Edgardo,23,1,0.421,0,0,1,1,0,1,17,1,0,1,0.003
Lovely,23,0,0.164,1,1,1,0,0,1,17,1,0,0,0.003
Joana,64,0,0.104,0,1,1,1,1,1,17,1,0,0,0.003
Deborah,38,0,0.891,0,1,1,0,0,1,17,1,0,0,0.003
Armando,21,1,0.893,0,0,1,1,0,1,17,0,0,0,0.003
Tasha,29,0,0.572,1,0,1,0,1,1,17,0,0,0,0.003
Anastasia,21,0,0.375,0,1,0,0,0,1,17,0,0,0,0.003
Vera,27,0,0.454,0,1,0,1,1,1,17,0,0,0,0.003
Belen,59,0,0.181,0,1,0,1,0,1,17,0,0,0,0.003
Lorraine,64,0,0.593,1,1,0,0,0,1,17,1,0,0,0.003
Gerry,30,1,0.443,1,1,0,0,0,1,17,1,0,0,0.003
Jim,44,1,0.944,1,1,1,1,1,1,17,1,1,0,0.003
Grace,22,0,0.89,0,0,1,1,0,1,17,0,0,0,0.003
Dave,28,1,0.9,0,1,1,0,1,1,17,0,0,0,0.003
Lester,28,1,0.444,0,1,0,0,0,1,17,0,0,0,0.003
Dwayne,33,1,0.611,1,1,0,0,1,1,17,0,0,0,0.003
Nayeli,44,0,0.296,1,0,1,0,0,1,17,0,0,0,0.003
Octavio,21,1,0.602,1,0,1,0,1,1,17,0,0,0,0.003
Pablo,54,1,0.874,0,1,1,1,0,1,17,0,0,0,0.003
Maureen,36,0,0.703,0,0,0,0,0,1,17,0,0,0,0.003
Rhonda,43,0,0.745,0,0,0,0,0,1,17,1,0,0,0.003
Ezequiel,20,1,0.501,1,0,1,1,0,1,17,0,0,0,0.003
Alina,25,0,0.486,0,1,0,1,1,1,17,0,0,0,0.003
Elba,27,0,0.205,0,0,1,0,1,1,17,0,0,0,0.003
Bernardo,54,1,0.586,0,0,0,1,0,1,17,1,0,0,0.003
Yuri,49,1,0.429,0,1,0,0,0,1,17,1,0,0,0.003
Ruben,44,1,0.883,1,1,0,1,1,1,17,0,0,0,0.003
Gabi,61,0,0.118,0,1,0,0,0,1,17,0,0,0,0.003
Kristina,60,0,0.721,0,1,1,1,0,1,17,1,0,0,0.003
Gonzalez,26,1,0.047,0,1,1,0,1,1,17,0,0,0,0.003
Abel,60,1,0.769,1,0,0,0,1,1,17,0,0,0,0.003
Steve,36,1,0.964,0,1,1,0,1,1,17,0,0,0,0.003
Arely,58,0,0.233,0,0,0,0,0,1,17,0,0,0,0.003
Curtis,56,1,0.721,0,0,1,1,1,1,17,0,0,0,0.003
Russell,27,1,0.694,0,0,0,1,0,1,17,0,0,0,0.003
Abraham,35,1,0.755,1,1,1,0,1,1,17,0,0,0,0.003
Rohit,36,1,0.263,1,1,0,1,1,1,17,0,0,0,0.003
Cheri,51,0,0.279,0,0,0,1,0,1,17,0,0,0,0.003
Nolan,36,1,0.316,0,0,0,1,1,1,17,0,0,0,0.003
Tom,60,1,0.94,1,0,1,1,0,1,17,0,0,0,0.003
Katelyn,37,0,0.5,1,1,1,1,0,1,17,0,0,0,0.003
Socorro,44,0,0.451,0,1,1,0,0,1,17,0,0,0,0.003
Ivette,48,0,0.403,1,1,1,0,0,1,17,0,0,0,0.003
Toño,18,1,0.151,0,1,0,0,0,1,17,0,0,0,0.003
Mandy,22,0,0.664,0,1,0,0,1,1,17,0,0,0,0.003
Agnes,30,0,0.239,0,0,0,1,1,1,17,0,0,0,0.003
Jimmie,37,1,0.19,1,0,1,0,1,1,17,0,0,0,0.003
Griselda,24,0,0.567,0,1,0,0,1,1,17,0,0,0,0.003
Andrés,34,1,0.236,1,0,0,0,0,1,17,1,0,0,0.003
César,25,1,0.062,1,1,1,1,1,1,17,0,0,0,0.003
Hunter,32,1,0.73,0,0,0,0,0,1,17,1,0,0,0.003
Jj,27,1,0.61,0,0,1,1,0,1,17,0,0,0,0.003
Byron,47,1,0.641,0,1,1,0,0,1,17,1,0,0,0.003
Chantal,60,0,0.073,1,1,0,1,1,1,17,0,0,0,0.003
Florence,36,0,0.345,0,0,1,0,1,1,17,0,0,0,0.003
Yaneth,42,0,0.201,1,0,1,1,0,1,17,0,0,0,0.003
Earl,58,1,0.566,0,0,0,0,1,1,17,1,0,0,0.003
Mark,40,1,0.986,0,0,1,1,0,1,17,0,0,0,0.003
Stan,53,1,0.553,1,0,1,0,0,1,17,1,0,0,0.003
Hernandez,43,1,0.349,1,1,1,0,0,1,17,0,0,0,0.003
Reed,34,1,0.081,1,1,0,1,1,1,17,0,0,0,0.003
Serena,42,0,0.339,1,1,0,1,1,1,17,0,0,0,0.003
Angelina,22,0,0.652,1,1,0,0,1,1,17,0,0,0,0.003
Diana,33,0,0.974,0,1,1,0,1,1,17,0,0,0,0.003
Nikhil,41,1,0.186,0,0,0,1,0,1,17,1,0,0,0.003
Teo,23,1,0.029,1,1,1,0,0,1,17,0,0,0,0.003
Clifton,57,1,0.102,0,0,0,0,0,1,17,0,0,0,0.003
Demetrius,53,1,0.352,0,1,1,0,0,1,17,0,0,0,0.003
Meagan,18,0,0.334,0,0,0,0,1,1,17,0,0,0,0.003
Gail,56,0,0.728,1,1,1,0,1,1,17,0,0,0,0.003
Winston,38,1,0.376,1,1,1,0,1,1,17,0,0,0,0.003
Berta,58,0,0.16,0,1,1,1,0,1,17,0,0,0,0.003
Wayne,45,1,0.792,1,1,0,1,1,1,17,0,0,0,0.003
Noelia,45,0,0.124,1,1,1,1,1,1,17,0,0,0,0.003
Pascual,24,1,0.274,1,0,0,0,1,1,17,0,0,0,0.003
Wilfredo,62,1,0.567,0,0,0,0,1,1,17,0,0,0,0.003
Saul,34,1,0.778,0,1,0,1,0,1,17,0,0,0,0.003
Penny,37,0,0.582,0,1,1,1,0,1,17,0,0,0,0.003
Johnnie,39,1,0.324,0,1,1,0,0,1,17,1,0,0,0.003
Jonathon,24,1,0.298,0,1,0,0,1,1,17,0,0,0,0.003
Giovanna,53,0,0.091,1,1,1,0,1,1,17,0,0,0,0.003
Justice,61,1,0.145,1,1,1,1,1,1,17,0,0,0,0.003
America,43,0,0.249,0,1,0,1,1,1,17,1,0,0,0.003
Zachary,43,1,0.746,0,1,1,1,1,1,17,0,0,0,0.003
Brian,50,1,0.985,0,1,0,1,1,1,17,0,0,0,0.003
Nena,55,0,0.492,1,0,1,1,1,1,17,0,0,0,0.003
Dina,28,0,0.649,0,0,1,1,0,1,17,0,0,0,0.003
Eve,24,0,0.363,1,1,1,1,1,1,17,1,0,1,0.003
Amanda,59,0,0.984,1,0,1,1,1,1,17,0,0,0,0.003
Derrick,51,1,0.748,0,1,1,0,0,1,17,1,0,0,0.003
Arun,41,1,0.257,0,0,1,0,1,1,17,1,0,0,0.003
Helen,62,0,0.828,1,0,0,0,1,1,17,0,0,0,0.003
Adolfo,61,1,0.661,0,1,0,1,1,1,17,0,0,0,0.003
Lizette,60,0,0.027,0,1,0,1,1,1,17,1,0,1,0.003
Rosy,38,0,0.679,0,0,1,0,0,1,17,1,0,0,0.003
Erick,47,1,0.827,1,0,0,1,0,1,17,0,0,0,0.003
David,22,1,0.999,0,1,0,1,1,1,17,0,0,0,0.003
Sharon,41,0,0.952,1,1,0,0,1,1,17,0,0,0,0.003
Genevieve,32,0,0.144,1,1,0,1,0,1,17,0,0,0,0.003
Jermaine,43,1,0.525,1,0,1,1,0,1,17,1,0,0,0.003
Kareem,43,1,0.23,0,0,1,1,0,1,17,0,0,0,0.003
Tj,50,1,0.634,1,0,0,0,1,1,17,1,0,0,0.003
Lilly,29,0,0.532,0,1,0,0,0,1,17,0,0,0,0.003
Heather,20,0,0.957,0,0,0,0,1,1,17,0,0,0,0.003
Geoffrey,45,1,0.27,0,1,1,0,1,1,17,0,0,0,0.003
Maurice,46,1,0.65,0,0,1,1,1,1,17,0,0,0,0.003
Ariel,29,1,0.762,1,1,0,0,0,1,17,0,0,0,0.003
Walter,31,1,0.825,0,0,0,0,1,1,17,0,0,0,0.003
Lynda,31,0,0.461,0,1,0,0,1,1,17,0,0,0,0.003
Ernie,22,1,0.446,1,1,0,1,0,1,17,0,0,0,0.003
Rene,24,1,0.837,1,1,1,1,1,1,17,0,0,0,0.003
Julieta,30,0,0.145,1,0,1,1,1,1,17,0,0,0,0.003
Manish,42,1,0.123,1,0,1,0,1,1,17,0,0,0,0.003
Darwin,46,1,0.487,1,0,0,0,1,1,17,0,0,0,0.003
Alain,43,1,0.295,0,1,1,1,1,1,17,0,0,0,0.003
Missy,58,0,0.503,0,1,1,0,1,1,17,0,0,0,0.003
Leonard,61,1,0.591,0,0,1,0,0,1,17,1,0,0,0.003
Carole,29,0,0.463,0,0,0,0,0,1,17,1,0,0,0.003
Sarah,58,0,0.994,0,0,1,1,0,1,17,1,0,0,0.003
Sky,39,1,0.252,1,0,0,1,1,1,17,0,0,0,0.003
Maximo,46,1,0.116,1,0,0,0,1,1,17,0,0,0,0.003
Aida,32,0,0.618,1,1,0,0,0,1,17,0,0,0,0.003
Shirley,50,0,0.825,1,0,0,0,0,1,17,0,0,0,0.003
Mimi,44,0,0.635,0,0,1,1,1,1,17,0,0,0,0.003
Sierra,58,0,0.588,1,1,0,1,1,1,17,0,0,0,0.003
Kaitlin,63,0,0.343,1,1,1,0,1,1,17,0,0,0,0.003
Philip,26,1,0.742,1,1,0,0,1,1,17,0,0,0,0.003
Shanna,18,0,0.131,1,0,1,0,1,1,17,0,0,0,0.003
Ada,28,0,0.531,0,0,0,1,1,1,17,0,0,0,0.003
Ami,62,0,0.008,0,0,0,0,0,1,17,1,0,0,0.003
Eli,59,0,0.773,1,0,1,0,0,1,17,1,0,0,0.003
Ron,65,1,0.859,0,0,0,0,0,1,17,1,0,0,0.003
Selene,39,0,0.054,0,0,0,0,1,1,17,0,0,0,0.003
Ally,51,0,0.478,1,0,0,1,1,1,17,0,0,0,0.003
Hussein,57,1,0.253,0,0,0,0,1,1,17,1,0,0,0.003
Oleg,30,1,0.02,0,1,1,1,0,1,17,0,0,0,0.003
Matias,35,1,0.166,1,0,0,0,1,1,17,0,0,0,0.003
Emily,21,0,0.981,0,0,0,0,0,1,17,1,0,0,0.003
Raul,56,1,0.905,0,0,0,0,1,1,17,0,0,0,0.003
Dominick,46,1,0.273,0,0,0,0,0,1,17,0,0,0,0.003
Mai,64,0,0.049,0,0,0,0,1,1,17,1,0,0,0.003
Lydia,52,0,0.723,0,1,0,1,1,1,17,0,0,0,0.003
Trent,37,1,0.502,0,0,1,0,0,1,17,1,0,0,0.003
Yanira,26,0,0.187,1,1,1,1,1,1,17,0,0,0,0.003
Gustavo,58,1,0.849,1,1,0,0,0,1,17,0,0,0,0.003
Jude,51,1,0.171,0,0,1,0,0,1,17,0,0,0,0.003
Mia,64,0,0.76,0,0,1,1,0,1,17,1,0,0,0.003
Rocio,56,0,0.766,1,1,0,0,0,1,17,0,0,0,0.003
Dwight,44,1,0.451,0,0,1,1,0,1,17,0,0,0,0.003
Mabel,21,0,0.292,1,1,1,1,0,1,17,0,0,0,0.003
Norman,53,1,0.574,0,1,1,1,0,1,17,0,0,0,0.003
Alfonso,28,1,0.763,0,1,0,0,1,1,17,0,0,0,0.003
Consuelo,32,0,0.496,0,1,1,1,1,1,17,0,0,0,0.003
Estela,26,0,0.683,0,0,0,1,1,1,17,1,1,0,0.003
Iliana,20,0,0.224,0,0,0,0,1,1,17,0,0,0,0.003
Derek,19,1,0.818,0,1,0,0,0,1,17,1,0,0,0.003
Ashley,27,0,0.99,1,1,0,1,1,1,17,0,0,0,0.003
Terri,49,0,0.749,0,1,0,0,1,1,17,0,0,0,0.003
Lizzie,37,0,0.19,1,0,1,1,0,1,17,0,0,0,0.003
Paula,51,0,0.903,1,0,1,1,0,1,17,1,0,0,0.003
Samir,33,1,0.4,1,1,0,1,1,1,17,0,0,0,0.003
Gretchen,20,0,0.329,1,1,0,1,1,1,17,0,0,0,0.003
Micheal,46,1,0.506,1,1,1,1,1,1,17,1,0,0,0.003
Colin,60,1,0.681,1,0,0,0,1,1,17,0,0,0,0.003
Fransisco,23,1,0.028,1,1,0,1,1,1,17,0,0,0,0.003
Joe,34,1,0.981,1,1,0,0,1,1,17,0,0,0,0.003
Bubba,30,1,0.001,0,1,0,0,1,1,17,0,0,0,0.003
Corinne,53,0,0.159,1,0,1,1,1,1,17,0,0,0,0.003
Candace,40,0,0.514,0,0,0,1,1,1,17,0,0,0,0.003
Marianne,41,0,0.423,0,0,0,0,1,1,17,0,0,0,0.003
Xavier,47,1,0.71,0,1,0,0,1,1,17,0,0,0,0.003
Angela,22,0,0.975,1,1,0,0,0,1,17,0,0,0,0.003
Joseph,62,1,0.968,0,0,0,1,0,1,17,1,0,0,0.003
Amy,25,0,0.979,1,1,0,1,1,1,17,0,0,0,0.003
Selena,21,0,0.475,1,0,1,0,0,1,17,1,0,0,0.003
Larissa,57,0,0.257,1,0,0,1,1,1,17,1,0,0,0.003
Bj,49,1,0.29,1,0,0,0,1,1,17,0,0,0,0.003
Marla,24,0,0.299,1,0,1,1,0,1,17,0,0,0,0.003
Douglas,29,1,0.771,0,1,1,0,1,1,17,0,0,0,0.003
Freddie,27,1,0.387,0,1,1,0,0,1,17,0,0,0,0.003
Priyanka,56,0,0.114,1,1,0,0,1,1,17,1,0,0,0.003
Jun,23,1,0.098,0,1,0,0,0,1,17,0,0,0,0.003
Luisa,29,0,0.7,1,1,1,1,0,1,17,0,0,0,0.003
Savannah,30,0,0.621,0,0,1,1,0,1,17,0,0,0,0.003
Lamar,64,0,0.231,1,1,1,1,0,1,17,0,0,0,0.003
Valerie,36,0,0.868,0,0,0,1,1,1,17,0,0,0,0.003
Rajesh,53,1,0.369,1,1,1,0,1,1,17,0,0,0,0.003
Perla,33,0,0.6,0,1,0,0,0,1,17,0,0,0,0.003
Jayson,24,1,0.296,1,1,1,0,0,1,17,1,0,0,0.003
Layla,57,0,0.24,0,0,0,1,1,1,17,0,0,0,0.003
Kathryn,60,0,0.693,0,0,0,0,1,1,17,1,0,0,0.003
Nicki,29,0,0.11,1,0,0,1,1,1,17,0,0,0,0.003
Nelson,21,1,0.812,0,1,0,0,1,1,17,0,0,0,0.003
Felix,35,1,0.805,1,1,0,0,0,1,17,1,0,0,0.003
Rebecca,63,0,0.944,0,1,1,0,0,1,17,1,0,0,0.003
Timmy,27,1,0.335,1,1,1,0,0,1,17,0,0,0,0.003
Andres,20,1,0.88,0,1,0,0,0,1,17,0,0,0,0.003
Chuy,32,1,0.575,0,0,1,0,1,1,17,0,0,0,0.003
Viviana,31,0,0.481,0,1,0,1,1,1,17,0,0,0,0.003
José Luis,49,1,0.06,0,1,0,0,0,1,17,0,0,0,0.003
Tori,57,0,0.591,0,0,0,0,1,1,17,1,0,0,0.003
Erika,63,0,0.925,0,0,0,1,1,1,17,0,0,0,0.003
Jessy,24,0,0.346,0,0,1,0,0,1,17,0,0,0,0.003
Ronaldo,41,1,0.281,0,0,1,1,1,1,17,0,0,0,0.003
Aisha,40,0,0.384,1,0,1,0,0,1,17,1,0,0,0.003
Laurel,33,0,0.214,0,0,0,1,1,1,17,0,0,0,0.003
Frederick,51,1,0.479,1,1,1,1,1,1,17,0,0,0,0.003
Alejandro,61,1,0.933,1,1,0,1,0,1,17,0,0,0,0.003
Ana,61,0,0.993,0,0,0,1,0,1,17,0,0,0,0.003
Johnny,25,1,0.877,1,0,1,0,0,1,17,0,0,0,0.003
Kenny,27,1,0.789,0,1,0,0,1,1,17,0,0,0,0.003
Karen,28,0,0.988,0,0,0,0,1,1,17,0,0,0,0.003
Lauren,60,0,0.961,0,0,0,0,1,1,17,0,0,0,0.003
Darin,62,1,0.218,1,0,1,0,1,1,17,0,0,0,0.003
Anahi,60,0,0.204,0,1,1,0,1,1,17,1,0,0,0.003
Rachelle,18,0,0.301,1,0,1,0,0,1,17,1,0,0,0.003
Kristen,33,0,0.847,0,0,1,1,0,1,17,1,0,0,0.003
Deepak,20,1,0.207,1,0,0,0,0,1,17,1,0,0,0.003
Zack,27,1,0.69,0,1,0,0,0,1,17,0,0,0,0.003
Erik,63,1,0.823,1,1,1,1,1,1,17,0,0,0,0.003
Amado,25,1,0.18,1,1,0,1,1,1,17,0,0,0,0.003
Debbie,54,0,0.943,0,1,1,1,1,1,17,0,0,0,0.003
Chance,33,1,0.36,1,1,1,0,1,1,17,1,1,0,0.003
Bri,29,0,0.336,0,0,1,1,0,1,17,0,0,0,0.003
Aditya,26,1,0.161,0,0,0,1,1,1,17,0,0,0,0.003
Becky,65,0,0.854,0,0,1,0,0,1,17,0,0,0,0.003
Richie,31,1,0.474,0,0,0,1,0,1,17,0,0,0,0.003
Victoria,23,0,0.949,1,1,1,1,1,1,17,0,0,0,0.003
Rosario,21,0,0.732,1,1,1,0,0,1,17,0,0,0,0.003
Suzy,42,0,0.232,1,1,1,0,0,1,17,0,0,0,0.003
Daphne,45,0,0.23,0,0,0,0,1,1,17,0,0,0,0.003
Suzie,25,0,0.093,1,0,1,1,0,1,17,0,0,0,0.003
Chava,39,1,0.093,0,1,0,1,0,1,17,0,0,0,0.003
Ursula,32,0,0.043,1,0,0,1,1,1,17,0,0,0,0.003
Courtney,51,0,0.894,0,0,1,1,1,1,17,0,0,0,0.003
Renato,44,1,0.227,1,0,1,1,0,1,17,1,0,0,0.003
Delores,48,0,0.079,0,0,0,0,0,1,17,1,0,0,0.003
Magaly,54,0,0.31,0,1,1,1,1,1,17,0,0,0,0.003
Ramona,36,0,0.584,1,0,1,0,0,1,17,0,0,0,0.003
Rex,29,1,0.282,0,0,0,0,0,1,17,1,0,0,0.003
